epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
491,16149.6,0.79582,0.69467,0.58714,0.0092,0.26766,0.89189,0.92185,0.96003,0.85953,0.88992,0.88939,0.93741,0.71142,0.55727,0.72569,0.40461,0.00645,0,4.96766e-05,4.96766e-05,4.96766e-05
492,16181,0.71719,0.71354,0.48371,0.00765,0.22608,0.89716,0.89949,0.96057,0.86484,0.93136,0.85086,0.93695,0.71667,0.55308,0.72988,0.40606,0.00644,0,4.63759e-05,4.63759e-05,4.63759e-05
493,16212.5,0.74483,0.84158,0.51175,0.0099,0.23398,0.93495,0.8691,0.96021,0.86479,0.92579,0.85849,0.93686,0.7147,0.55455,0.73186,0.40648,0.00646,0,4.30753e-05,4.30753e-05,4.30753e-05
494,16243.8,0.78765,0.75223,0.54549,0.00936,0.42725,0.92592,0.88579,0.95865,0.86099,0.9109,0.86706,0.9349,0.71023,0.55942,0.7345,0.41235,0.00659,0,3.97746e-05,3.97746e-05,3.97746e-05
495,16274.9,0.6963,0.74471,0.47616,0.00777,0.205,0.92223,0.8795,0.95893,0.85974,0.91891,0.86112,0.93493,0.71082,0.56261,0.73572,0.41141,0.00659,0,3.6474e-05,3.6474e-05,3.6474e-05
496,16306.1,0.77038,0.90491,0.54692,0.00915,0.40905,0.92287,0.87111,0.95875,0.85446,0.94406,0.83172,0.93286,0.71269,0.57473,0.73938,0.41472,0.00685,0,3.31733e-05,3.31733e-05,3.31733e-05
497,16337.5,0.7595,0.83169,0.51493,0.00993,0.2246,0.95246,0.85768,0.95838,0.85086,0.93964,0.83319,0.93273,0.71691,0.58389,0.74108,0.41532,0.00699,0,2.98726e-05,2.98726e-05,2.98726e-05
498,16368.6,0.84128,0.77906,0.52575,0.01187,0.26367,0.94221,0.85849,0.95745,0.84943,0.93299,0.83947,0.93139,0.71024,0.59541,0.74391,0.41135,0.00714,0,2.6572e-05,2.6572e-05,2.6572e-05
499,16400,0.743,0.79138,0.46642,0.00945,0.22166,0.95021,0.85434,0.95746,0.84771,0.93422,0.83648,0.93105,0.71073,0.59639,0.74462,0.41428,0.00714,0,2.32713e-05,2.32713e-05,2.32713e-05
500,16431.7,0.77886,0.80153,0.51597,0.00894,0.26386,0.89783,0.89719,0.95736,0.8467,0.94539,0.83527,0.93118,0.70547,0.60515,0.74573,0.41388,0.00729,0,1.99707e-05,1.99707e-05,1.99707e-05
